ID,ProdID,Rating,ReviewCount,Category,Brand,Name,ImageURL,Description,Tags
819345.0,54.0,0.0,0.0,"seasonal, last, minute, gifts","art, shaving","The Art of Shaving Mens Hair Styling Gel, Juniper Scent, 2 Fl Oz",https://i5.walmartimages.com/asr/661839a6-67ac-414c-b0d4-a5a9245cab75_4.2ee6e0623b90bd41f58f471c2a0ddf00.jpeg | https://i5.walmartimages.com/asr/c1a62f32-ac4c-49d3-81a0-64b895312925_1.a648f208932c271d9313ed6f30179ff8.jpeg | https://i5.walmartimages.com/asr/0b947f36-ba00-4647-a733-6cae13eaab31_1.b8bc74b982a1cb2b5cb3cb8564226f5c.jpeg | https://i5.walmartimages.com/asr/d8518d5b-38c2-4149-a594-1a4baddb6f21_1.268014f97ab0c70895f061d3d6bd8112.jpeg,"art, shaving, forming, paste, infused, juniper, essential, oil, delivers, soft, sculpted, look, style, medium, hold, matte, finish, great, styles, need, just, bit, styling, keep, look, neat, natural, directions, apply, small, amount, onto, wet, dry, hair, work, hair, style, usual, art, shaving, mens, hair, styling, paste, juniper, scent, fl, oz, medium, hold, matte, finish, made, juniper, essential, oil, juniper, scent, wet, dry, styling","seasonal, last, minute, gifts, art, shaving, art, shaving, forming, paste, infused, juniper, essential, oil, delivers, soft, sculpted, look, style, medium, hold, matte, finish, great, styles, need, just, bit, styling, keep, look, neat, natural, directions, apply, small, amount, onto, wet, dry, hair, work, hair, style, usual, art, shaving, mens, hair, styling, paste, juniper, scent, fl, oz, medium, hold, matte, finish, made, juniper, essential, oil, juniper, scent, wet, dry, styling"
8.0,79.0,4.5,2.0,"beauty, nail, care, nail, polish, nail, lacquer",orly,"ORLY Nail Lacquer for Women, #20634 Red Carpet, 0.6 oz",https://i5.walmartimages.com/asr/e37d0f7d-defd-49db-b6c3-6495a0a653a9_1.3a276a314ca7494633cfb4b20922a36c.jpeg | https://i5.walmartimages.com/asr/7d7e0331-8429-44ab-91a6-7e425a631f60_1.7e6edeacf49c5e3ccadd5f30e75acc88.jpeg,"orly, lacquer, free, dbp, toluene, formaldehyde, features, gripper, cap, fetters, coverage, shade, formulated, uv, inhibitors, prevent, fading, yellowing, orly, nail, lacquer, women, red, carpet, introduced, design, house, orly, shade, formulated, uv, inhibitors, prevent, fading, yellowing","beauty, nail, care, nail, polish, nail, lacquer, orly, orly, lacquer, free, dbp, toluene, formaldehyde, features, gripper, cap, fetters, coverage, shade, formulated, uv, inhibitors, prevent, fading, yellowing, orly, nail, lacquer, women, red, carpet, introduced, design, house, orly, shade, formulated, uv, inhibitors, prevent, fading, yellowing"
39521.0,5956.0,3.8,184.0,"beauty, makeup, face, makeup, face, primer",paris,"LOreal Paris True Match Super-Blendable Blush, Soft Powder Texture, Soft Sun, 0.21 oz.",https://i5.walmartimages.com/asr/506a78ca-cca6-4cb4-a51b-53241ed4e534_1.43d7290679f9cdb4e354092889d668fb.jpeg | https://i5.walmartimages.com/asr/ff2d7255-4f12-44e7-a41e-f7907795059b_1.5e4583825d3ff02d1177198b1085fc29.jpeg,"true, match, blush, flawlessly, complements, skins, tone, undertone, formula, soft, texture, goes, smooth, blends, evenly, skin, natural, flush, color, brighten, cheek, bones, coordinate, true, match, makeup, powder, concealer, packaging, may, vary, receive, may, reflected, site, true, match, super, blendable, blush, goes, smooth, blends, evenly, makeup, blush, comes, mirror, brush, inside, makeup, formula, available, natural, shades, precisely, match, skin, tone, undertone, warm, neutral, cool","beauty, makeup, face, makeup, face, primer, paris, true, match, blush, flawlessly, complements, skins, tone, undertone, formula, soft, texture, goes, smooth, blends, evenly, skin, natural, flush, color, brighten, cheek, bones, coordinate, true, match, makeup, powder, concealer, packaging, may, vary, receive, may, reflected, site, true, match, super, blendable, blush, goes, smooth, blends, evenly, makeup, blush, comes, mirror, brush, inside, makeup, formula, available, natural, shades, precisely, match, skin, tone, undertone, warm, neutral, cool"
3.0,674.0,4.1,413.0,"personal, care, restock, save, hair, care, hair, sets",pantene,"Pantene Shampoo and Conditioner Set, Sheer Volume, 12-12.6 oz",https://i5.walmartimages.com/asr/d13252b0-a730-439c-a0ea-02ceea212464_1.e23b529a2a8104ce368eb1667dfe9453.png | https://i5.walmartimages.com/asr/5563d784-539d-4695-a4cc-ede49b2d6209_1.0ddeb00eee01718a6b164240ede0d359.jpeg | https://i5.walmartimages.com/asr/27c0eeb6-9dae-4d61-80f6-77b094321f30_1.b70086d6c540db38ece1d17fd72a8034.jpeg | https://i5.walmartimages.com/asr/e4590f4e-22a6-48df-a7cb-6d878ff13f89_1.16259fb3591b8d2ff17eefa6a97a5153.jpeg | https://i5.walmartimages.com/asr/77399a41-d7c5-4f38-a6b5-dbf2b8177a78_1.9566ded265232a6fda787f191db36bd1.jpeg | https://i5.walmartimages.com/asr/a44359d0-ebf9-49a0-94ed-cbe21d2cf67a_1.34325e9dbf9c59106b7dcd096020445c.jpeg | https://i5.walmartimages.com/asr/f8dfc6cb-a836-4f9e-ac86-3d21e43f3f68_3.8c82ae21dcaf9f9c1a76a38176cf0f25.jpeg | https://i5.walmartimages.com/asr/1a008408-3ba1-42f1-98e2-f9cfdc6bf6bb_3.43a4fe9749e62b180cd52c2fef92de95.jpeg | https://i5.walmartimages.com/asr/ae202cec-da92-41d6-a868-9751ea79fdbe_3.7d029a4042c8e5ed61248640558c051d.jpeg | https://i5.walmartimages.com/asr/0ae783f6-1614-456c-9cd5-170f509609be_1.53ce51c17d037734f16efefe5da2b30e.jpeg | https://i5.walmartimages.com/asr/a87acaf2-7bfc-45cb-a9d8-46eab4ba8b80_3.de5e407f5805b0ec02130e67b59ed39e.jpeg,"volumize, hair, pantene, sheer, volume, shampoo, powerful, blend, nutrients, helps, say, goodbye, flat, limp, hair, lightweight, volume, lasting, body, sheer, volume, formula, wraps, every, strand, rich, lather, rinses, away, reveal, immediately, noticeable, volume, lift, control, say, goodbye, limp, flat, hair, pantene, sheer, volume, conditioner, powerful, formula, contains, wrap, every, strand, leaving, hair, soft, strong, noticeable, volume, hours, massage, lightweight, conditioner, hair, rinse, reveal, manageable, hair, lift, body, system, volume, body, boosting, mousse, pantene, sheer, volume, shampoo, conditioner, bundle, will, receive, one, fluid, ounce, bottle, shampoo, one, fluid, ounce, bottle, conditioner, sheer, volume, shampoo, conditioner, nourish, hair, potent, blend, nutrients, antioxidants, gently, cleanses, hair, lather, wraps, every, strand, nourishing, effortless, detangling, lasting, system, volume, body, boosting, sheer, volume, formula, helps, give, immediately, noticeable, volume, lift, system, volume, body, boosting","personal, care, restock, save, hair, care, hair, sets, pantene, volumize, hair, pantene, sheer, volume, shampoo, powerful, blend, nutrients, helps, say, goodbye, flat, limp, hair, lightweight, volume, lasting, body, sheer, volume, formula, wraps, every, strand, rich, lather, rinses, away, reveal, immediately, noticeable, volume, lift, control, say, goodbye, limp, flat, hair, pantene, sheer, volume, conditioner, powerful, formula, contains, wrap, every, strand, leaving, hair, soft, strong, noticeable, volume, hours, massage, lightweight, conditioner, hair, rinse, reveal, manageable, hair, lift, body, system, volume, body, boosting, mousse, pantene, sheer, volume, shampoo, conditioner, bundle, will, receive, one, fluid, ounce, bottle, shampoo, one, fluid, ounce, bottle, conditioner, sheer, volume, shampoo, conditioner, nourish, hair, potent, blend, nutrients, antioxidants, gently, cleanses, hair, lather, wraps, every, strand, nourishing, effortless, detangling, lasting, system, volume, body, boosting, sheer, volume, formula, helps, give, immediately, noticeable, volume, lift, system, volume, body, boosting"
4.0,9176134.0,4.2,136.0,"seasonal, clean, living, shop, wellness, clean, living, shop",vega,"Vega Vegan Protein Nutrition Shake, Chocolate, 20g Protein, 11.0 Fl Oz, 12 Ct",https://i5.walmartimages.com/asr/d7797a3d-3075-44ea-8ece-504931aaba17_1.24a83ca969bf4672010a8513bb49a662.jpeg | https://i5.walmartimages.com/asr/b955a29a-88bf-4a3a-8c3f-8e2e3d4273fc_1.74f0575598fee8ce2157f8167b11cbe9.png | https://i5.walmartimages.com/asr/476341de-346f-4ffd-aa7c-5d9bf3d20677_1.43667ae63985692f28dc67282eb5b26c.png | https://i5.walmartimages.com/asr/81cba3ee-7787-462e-b521-7429f2baa20c_1.0df965a2f4c1bb5216005b4a67a2f2af.jpeg | https://i5.walmartimages.com/asr/eac385b1-83fb-4b46-9103-11dede41e777_1.2920f2ab4e0374e0c768f8e58de4239c.jpeg | https://i5.walmartimages.com/asr/7a98ca6b-526b-429e-87c7-f87e25be97a1_1.a31a6c23e1d9dce443e6fb791935a889.jpeg | https://i5.walmartimages.com/asr/21f08389-13f5-470c-96d6-8a526a4bfe3c_1.27b23b5f9ae7102979846bccef880265.jpeg | https://i5.walmartimages.com/asr/8786f561-c830-4d4c-bf2a-916301ccb916_1.917a077914bbbe532de34ab562d3ee75.jpeg,"grab, nutritional, building, blocks, can, take, vega, protein, nutrition, shake, convenient, bottle, format, grams, protein, veggies, greens, vitamins, minerals, grams, fiber, gram, ala, vega, protein, nutrition, shake, non, gmo, project, verified, vegan, certified, low, glycemic, gluten, free, without, dairy, soy, ingredients","seasonal, clean, living, shop, wellness, clean, living, shop, vega, grab, nutritional, building, blocks, can, take, vega, protein, nutrition, shake, convenient, bottle, format, grams, protein, veggies, greens, vitamins, minerals, grams, fiber, gram, ala, vega, protein, nutrition, shake, non, gmo, project, verified, vegan, certified, low, glycemic, gluten, free, without, dairy, soy, ingredients"
35.0,1.0,3.7,2935.0,"beauty, hair, care, hair, color, auburn, hair, color",clairol,"Clairol Natural Instincts Demi-Permanent Hair Color Crème 6R Light Auburn, 1 Application",https://i5.walmartimages.com/asr/00a6e54a-e431-4315-b840-9e36304ad9d1_2.61f96677bc4280551177cc01dd59f164.jpeg | https://i5.walmartimages.com/asr/dd9470be-14cb-40cf-b59b-a409bb96db32.c27e2db4e6c15b01c21b2d4f8d532cf9.jpeg | https://i5.walmartimages.com/asr/1e2bd182-7f0a-4ca6-a814-4702e604a57d_2.c7f8a0d2893f7ef62badc1047cddd3ef.jpeg | https://i5.walmartimages.com/asr/01409f0e-c8f1-4f25-a976-9ca682586922_1.45d9ed5394eb2cbd4ec2eab1f6d4eb95.jpeg | https://i5.walmartimages.com/asr/a28186c9-cb3b-4e16-bcbf-4f617d66d5fd.c955a64fc2f9882edb470a1caee262e3.png | https://i5.walmartimages.com/asr/5b3095a4-0f15-4b69-ad12-a6a0b841d6cf_2.298b1be58a33e4592a4c2ccb3b86f685.jpeg | https://i5.walmartimages.com/asr/eb4f27c8-6f58-4c77-a6a0-445f37480683_1.1e8d0a4c90bff3370f5ef8e55e613ef2.jpeg,"discover, natural, way, made, naturally, derived, ingredients, clairol, natural, instincts, gives, rush, radiant, color, can, feel, good, say, gentle, ingredients, like, coconut, oil, aloe, vera, say, ammonia, added, parabens, formula, designed, feel, like, conditioner, gentle, hair, types, textures, treat, color, blends, away, grays, boosts, shine, lasts, washes, available, natural, shades, can, find, black, brunette, blonde, red, hue, totally, get, rush, radiant, color, boost, shine, naturally, derived, ingredients, yes, coconut, aloe, vera, ammonia, added, parabens, lasts, washes, blends, away, grays, conditioning, crème, formula, gentle, hair, types, textures","beauty, hair, care, hair, color, auburn, hair, color, clairol, discover, natural, way, made, naturally, derived, ingredients, clairol, natural, instincts, gives, rush, radiant, color, can, feel, good, say, gentle, ingredients, like, coconut, oil, aloe, vera, say, ammonia, added, parabens, formula, designed, feel, like, conditioner, gentle, hair, types, textures, treat, color, blends, away, grays, boosts, shine, lasts, washes, available, natural, shades, can, find, black, brunette, blonde, red, hue, totally, get, rush, radiant, color, boost, shine, naturally, derived, ingredients, yes, coconut, aloe, vera, ammonia, added, parabens, lasts, washes, blends, away, grays, conditioning, crème, formula, gentle, hair, types, textures"
704.0,5.0,4.4,10.0,"premium, beauty, premium, bath, body, premium, bath, accessories","daily, concepts",Daily Concepts Daily Body Scrubber,https://i5.walmartimages.com/asr/d3e7679d-781e-41e5-8af6-9897863ca5dc_1.a8925297f7105e04a14ecf2fafc69664.jpeg | https://i5.walmartimages.com/asr/64e3ec37-d740-4360-a596-60350af449fb_1.0e6b9501035989e0f52834e4c28d5388.jpeg | https://i5.walmartimages.com/asr/dd0167fa-c4d8-4269-bdad-a58e3253a17c_1.af41f82559482f6bb1b043bceb6b369a.jpeg | https://i5.walmartimages.com/asr/4bd4f390-a2a8-493a-8530-3d0c624ae419_1.536b050bf76cc6ea5e7622b78bbf0cf8.jpeg | https://i5.walmartimages.com/asr/43bf2b93-5872-4516-b76e-68a7201bc563_1.3b2bad280f18e30aa3db44e401f10fb9.jpeg | https://i5.walmartimages.com/asr/4fb7dbdf-c9ab-4d78-a00e-c627db6a3f1d_1.d8226f2780f1f860156dcc7ff8190d4b.jpeg | https://i5.walmartimages.com/asr/4b3c8113-3f3a-4efa-8f0e-5c057a294a87_1.4ad058e08b4cf9b434931fb932063d6b.jpeg | https://i5.walmartimages.com/asr/172f944e-8130-4fcc-b607-44a5faa0ad68_1.2d65bb0e5a2916cd6ef9e9f9937bb8aa.jpeg | https://i5.walmartimages.com/asr/f3dd3264-5cb2-491e-a216-9737ca12537b_1.41e70b8933d2580f31ac977820547cd9.jpeg | https://i5.walmartimages.com/asr/f93270b6-96f7-4726-9989-00415b08fdc7_2.5854af7426039a59e95c5f48fc7a4fd3.jpeg,,"premium, beauty, premium, bath, body, premium, bath, accessories, daily, concepts"
5.0,562.0,4.8,12.0,"home, decor, candles, home, fragrance, oil, diffusers",magnifeko,Aromatherapy Essential Oil Diffuser 200ml - Magnifeko Cool Mist Humidifier Ultrasonic Aroma for room,https://i5.walmartimages.com/asr/43f7de97-84bc-4ea8-b153-44b040b77cea_1.6e6925af8954d764a0a38a4b7216a9ea.jpeg | https://i5.walmartimages.com/asr/ce6a3891-4944-435f-bac0-23b596feb17d_1.b433d9654dcd93ffd97663f0a4c61857.jpeg | https://i5.walmartimages.com/asr/732085a6-444c-4e2f-a605-4f9c5effd01f_1.d2a7a8ab339206e8a6b8b70d2f638f28.jpeg | https://i5.walmartimages.com/asr/24466515-28e8-4c37-b0e5-2e21ddd0061e_1.62c902cb9051b549b6bfaee0f789549c.jpeg | https://i5.walmartimages.com/asr/3838679d-566b-4c69-83fd-907be9079102_1.1ff064e25dc033556649c84ccca90ee3.jpeg | https://i5.walmartimages.com/asr/5afc2bce-9574-4bcf-aff7-da1bb714c76d_1.2025ec480a03607b6c3dc473d0c11661.jpeg | https://i5.walmartimages.com/asr/34722579-dbe2-443e-b1da-09ed8f743e3b_1.24b697df83925eeae7169499953441f1.jpeg,,"home, decor, candles, home, fragrance, oil, diffusers, magnifeko"
7.0,482.0,4.0,38.0,"beauty, beauty, top, brands, hard, candy, hard, candy, lipstick, lip, liner","hard, candy","Hard Candy Wet Ever Bold Hold Lip Lacquer Tin, 1212 Devious",https://i5.walmartimages.com/asr/43cbcccb-8d77-41cc-abed-0030b82ce1de_1.c1257fd0de9b14cdc1aa3dd5a79d180d.jpeg | https://i5.walmartimages.com/asr/59a06fad-5b38-4925-a3f6-4f848f8467fd_1.5bbbc3f6ad35bdfa83662058695d6a96.jpeg | https://i5.walmartimages.com/asr/fb5d4c7a-5d9a-41c0-bf99-243f35228c09_1.b45c0a9774a47f73f016f5ec2d3b6ca0.jpeg | https://i5.walmartimages.com/asr/e80321c9-965d-4daa-88a2-25fab74b3a1a_2.e2d09666a4c7fcef9c1d25801098afbe.png | https://i5.walmartimages.com/asr/2782bb0f-02ad-4ad8-a893-5e0f30d129d2_2.ee8588a3fa120983b4ba3716e96c57d1.png,"get, gorgeous, hard, candy, lip, lacquer, tin, hard, candy, cosmetics, line, fashionistas, years, hard, candys, wet, ever, collection, features, bold, hybrid, lip, lacquers, combine, long, wearing, properties, liquid, lipstick, shine, hydration, lip, gloss, opaque, formula, hydrating, sticky, long, lasting, lip, lacquer, always, comfortable, never, drying, lips, fusion, gloss, liquid, lipstick, delivers, unstoppable, shine, lasts, hours, without, creasing, feathering, just, one, swipe, need, bold, shine, stays, put, lips, eating, drinking, highly, pigmented, shiny, liquid, lip, color, comes, complete, collectible, tin, mirror, application, touch, ups, never, easy, stylish, collection, features, seven, trendy, classic, shades, available, fit, every, style, mood, www, hardcandy, com, hard, candy, registered, trademark, hard, candy, llc","beauty, beauty, top, brands, hard, candy, hard, candy, lipstick, lip, liner, hard, candy, get, gorgeous, hard, candy, lip, lacquer, tin, hard, candy, cosmetics, line, fashionistas, years, hard, candys, wet, ever, collection, features, bold, hybrid, lip, lacquers, combine, long, wearing, properties, liquid, lipstick, shine, hydration, lip, gloss, opaque, formula, hydrating, sticky, long, lasting, lip, lacquer, always, comfortable, never, drying, lips, fusion, gloss, liquid, lipstick, delivers, unstoppable, shine, lasts, hours, without, creasing, feathering, just, one, swipe, need, bold, shine, stays, put, lips, eating, drinking, highly, pigmented, shiny, liquid, lip, color, comes, complete, collectible, tin, mirror, application, touch, ups, never, easy, stylish, collection, features, seven, trendy, classic, shades, available, fit, every, style, mood, www, hardcandy, com, hard, candy, registered, trademark, hard, candy, llc"
49930.0,4704.0,4.5,249.0,"personal, care, personal, care, brand, crest",crest,"Crest Complete Whitening + Scope Toothpaste, 5 Ct, 5.8 Oz",https://i5.walmartimages.com/asr/cb17ccbd-526a-4213-ac40-407f6de87299_1.680edc2454c0a37d7f5e2d52ab1fc6a3.jpeg,"crest, complete, whitening, scope, toothpaste, many, benefits, cleans, teeth, freshens, breath, combining, crest, toothpaste, scope, helps, fight, germs, leaves, breath, feeling, fresh, longer, can, enjoy, throughout, day, regular, brushing, helps, fight, cavities, tartar, sugar, shield, technology, helps, strengthen, areas, weakened, sweets, also, crest, complete, whitening, toothpaste, pack, gently, removes, surface, stains, helps, brighten, smile, feel, working, know, covered, fresh, mint, toothpaste, use, bulk, pack, stock, master, bathroom, kids, space, guest, powder, room, smart, choice, keep, linen, closet, always, toothpaste, family, guests, crest, complete, whitening, scope, toothpaste, mint, oz, fresh, mint, taste, will, prevent, cavities, crest, complete, whitening, toothpaste, pack, convenient, tube, fits, practically, sink, space, sugar, shield, formula, scope, keeps, breath, fresh, gently, whitens","personal, care, personal, care, brand, crest, crest, crest, complete, whitening, scope, toothpaste, many, benefits, cleans, teeth, freshens, breath, combining, crest, toothpaste, scope, helps, fight, germs, leaves, breath, feeling, fresh, longer, can, enjoy, throughout, day, regular, brushing, helps, fight, cavities, tartar, sugar, shield, technology, helps, strengthen, areas, weakened, sweets, also, crest, complete, whitening, toothpaste, pack, gently, removes, surface, stains, helps, brighten, smile, feel, working, know, covered, fresh, mint, toothpaste, use, bulk, pack, stock, master, bathroom, kids, space, guest, powder, room, smart, choice, keep, linen, closet, always, toothpaste, family, guests, crest, complete, whitening, scope, toothpaste, mint, oz, fresh, mint, taste, will, prevent, cavities, crest, complete, whitening, toothpaste, pack, convenient, tube, fits, practically, sink, space, sugar, shield, formula, scope, keeps, breath, fresh, gently, whitens"
74743.0,7.0,4.0,6494.0,"beauty, hair, care, hair, color, permanent, hair, color",paris,"LOreal Paris Excellence Creme Permanent Triple Protection Hair Color, 2C Luscious Black, 1 Kit",https://i5.walmartimages.com/asr/5ffb3626-4031-4ec3-ac4d-cb0ff21f8cf9_2.c0764182e0f55cc5e35a127e2c8dca5e.jpeg | https://i5.walmartimages.com/asr/bf4e93e5-063c-48c5-bff7-939f578f1248_1.8a1e5b0d5927ba21e2089df799ceb6ac.jpeg | https://i5.walmartimages.com/asr/2d4ead4d-dbdf-418a-8aca-1c7f39596961_2.63457cd287f796c6ef91d45bcecf8ff2.jpeg | https://i5.walmartimages.com/asr/cd6cc37a-edc1-44dc-afc3-e3d190aa5708_2.ed2ab33b67deb491328d88cb11b979a9.jpeg | https://i5.walmartimages.com/asr/d3d51fca-e300-4c63-86c3-4e3005071503_2.579753ee382d21bbf708c91ed89f193e.jpeg | https://i5.walmartimages.com/asr/ecfb6c2f-79ec-464c-8613-4595f41e3d90_2.c19c6212eae61cad84e88d3ec2cfa794.jpeg | https://i5.walmartimages.com/asr/b5af72ff-899d-46fd-80a3-d96e96cf5209_2.939721b47ba110bbd5a2048621868997.jpeg | https://i5.walmartimages.com/asr/92200147-04d8-4527-a085-96e5975a4d40_1.3d3c65f7dab58373756dbbe535570399.jpeg | https://i5.walmartimages.com/asr/f2118e18-de00-49d6-9f3e-f5ceaee0a43f_2.2a61edec0c63105e85809c61f322c2df.jpeg,"hair, color, kit, loreal, paris, makes, easy, get, look, want, provides, coverage, grays, loreal, paris, hair, color, seals, strands, replenishes, conditions, triple, protection, formula, keeps, creme, place, working, rich, color, gives, look, draw, attention, simple, apply, can, get, rest, day, loreal, paris, excellence, creme, triple, protection, hair, color, super, rich, care, super, rich, color, percent, resistant, gray, coverage, luscious, black, seals, replenishes, conditions, creme, stays, place, womens, hair, color, easy, apply","beauty, hair, care, hair, color, permanent, hair, color, paris, hair, color, kit, loreal, paris, makes, easy, get, look, want, provides, coverage, grays, loreal, paris, hair, color, seals, strands, replenishes, conditions, triple, protection, formula, keeps, creme, place, working, rich, color, gives, look, draw, attention, simple, apply, can, get, rest, day, loreal, paris, excellence, creme, triple, protection, hair, color, super, rich, care, super, rich, color, percent, resistant, gray, coverage, luscious, black, seals, replenishes, conditions, creme, stays, place, womens, hair, color, easy, apply"
11261.0,358.0,0.0,39.0,"patio, garden, garden, center, insect, pest, control",terro,TERRO Outdoor Liquid Ant Baits - 6 Traps,https://i5.walmartimages.com/asr/2921aa69-a940-4a1f-b70f-a9f481c569c7_1.979cff5455445343c41c7562d3cb0ed0.jpeg | https://i5.walmartimages.com/asr/a62329bb-424c-4d6f-8c7f-ee1fa116767f_1.cc1541fee35a476e8dda7a715d6c9efb.jpeg,"terro, outdoor, liquid, ant, baits, ideal, large, ant, infestations, attracts, kills, common, household, ants, including, argentine, ants, ghost, ants, cornfield, ants, pavement, ants, acrobat, ants, white, footed, ants, little, black, ants, odorous, house, ants, sweet, eating, ants, outdoor, liquid, ant, baits","patio, garden, garden, center, insect, pest, control, terro, terro, outdoor, liquid, ant, baits, ideal, large, ant, infestations, attracts, kills, common, household, ants, including, argentine, ants, ghost, ants, cornfield, ants, pavement, ants, acrobat, ants, white, footed, ants, little, black, ants, odorous, house, ants, sweet, eating, ants, outdoor, liquid, ant, baits"
